barcode,our_product_id,our_product_name,our_sku,our_category,conflict_product_id,conflict_product_name,conflict_sku,conflict_category,keep_which,notes
749186537145,3899fa1c-6b5f-4a30-911a-bcbb287faf02,"Civil Dusk Men's 11"" Roper (M-BHS-PH5046-CAR-10.5-EE) [M-BHS-PH5046-CAR-10.5-EE]",M-BHS-PH5046-CAR-10.5-EE,Footwear - Boots,806dc49e-3d40-4f76-9912-7227c7b89795,Corvus,PH5046-1052E-200,Footwear - Western Boots,,
749186537503,f8502097-7a2f-4a6e-8a92-90cc3a7d66b9,Civil Dusk Men's Western Boots (M-BHS-PH5047-BLA-10.5-D) [M-BHS-PH5047-BLA-10.5-D],M-BHS-PH5047-BLA-10.5-D,Footwear - Boots,0bd1ea01-d7de-4072-9fc9-0834c838a2b0,Corvus,PH5047-105D-9,Footwear - Western Boots,,
749186537381,d736fbab-420e-4bda-a836-de08314b27ae,Civil Dusk Men's Western Boots (M-BHS-PH5047-BLA-10.5-EE) [M-BHS-PH5047-BLA-10.5-EE],M-BHS-PH5047-BLA-10.5-EE,Footwear - Boots,7f913565-2360-4fee-affb-d690c1ab9ed6,Corvus,PH5047-1052E-9,Footwear - Western Boots,,
883383865370,e0d7b1c1-a492-4e18-b360-28c5ed8dfc9a,CoJo Special Hat [A-GEN-RSCOJO-CJ429667-NT-6-7/8],A-GEN-RSCOJO-CJ429667-NT-6-7/8,,f6f112fd-048a-41ff-8950-c7b535a8f278,CJ COJO SPECIAL,RSCOJO-CJ429667,Hats,,
883383865424,ffb78115-47d7-4b2e-b754-4e5a69cd3929,CoJo Special Hat [A-GEN-RSCOJO-CJ429674-NT-7-1/2],A-GEN-RSCOJO-CJ429674-NT-7-1/2,,372ca4d2-1216-4488-9548-ab6171ccfba7,CJ COJO SPECIAL,RSCOJO-CJ429674,Hats,,
883383865448,3875fab7-f961-45bf-b11f-a8e323c36e50,CoJo Special Hat [A-GEN-RSCOJO-CJ429676-NT-7-3/4],A-GEN-RSCOJO-CJ429676-NT-7-3/4,,1afb76db-b942-4330-9766-351dbb62d780,CJ COJO SPECIAL,RSCOJO-CJ429676,Hats,,
733877113756,ec68b8cc-2c9b-47ce-a7cd-f33ec6c8e9d3,Comanche B Hat [A-GEN-CSCMCEB3041BB66-BUR-6-3/4],A-GEN-CSCMCEB3041BB66-BUR-6-3/4,,3730722f-34bc-4740-9d62-056eb053fa4c,30 COMANCHE B -,CSCMCEB3041BB66,Hats,,
733877113800,7487e3a1-fc82-47b5-a2d4-e5668636bf5d,Comanche B Hat [A-GEN-CSCMCEB3041BB73-BUR-7-3/8],A-GEN-CSCMCEB3041BB73-BUR-7-3/8,,08cebd37-6904-4acb-8755-99d3575670c9,30 COMANCHE B -,CSCMCEB3041BB73,Hats,,
733877113817,f4ac0291-0e6e-4ced-a06b-8cc32e468b9b,Comanche B Hat [A-GEN-CSCMCEB3041BB74-BUR-7-1/2],A-GEN-CSCMCEB3041BB74-BUR-7-1/2,,39b3b9c8-aa35-4d76-8571-807ebba05d1d,30 COMANCHE B -,CSCMCEB3041BB74,Hats,,
733877113770,a014a0ca-7389-4734-a9d5-1e27261ac683,Commanche B Hat (A-GEN-CSCMCEB3041BB70-BUR-7) [A-GEN-CSCMCEB3041BB70-BUR-7],A-GEN-CSCMCEB3041BB70-BUR-7,,e0b6c871-8532-4e1b-a1f1-70703a4258fa,30 COMANCHE B -,CSCMCEB3041BB70,Hats,,
749186515747,77f95c53-03b2-445d-b411-abb6d22bf1e3,Double-H Outlook (M-BHS-DH6143-DO-14-D) [M-BHS-DH6143-DO-14-D],M-BHS-DH6143-DO-14-D,Footwear - Boots,7b33b913-b97b-4f4b-8150-ba33bd9ebdec,Outlook,DH6143-140D-210,Footwear - Work Boots,,
701340176461,fcb4f4cb-2354-49f9-ad01-614af115b77a,HD Xtreme Work Gloves (M-ARI-H2111401-M-BLA-M) [M-ARI-H2111401-M-BLA-M],M-ARI-H2111401-M-BLA-M,Accessories - Gloves,4e4bd99f-df69-4b53-818e-b63e7ac585a6,HDX Deerskin Lined Gloves for Men,H2111401-M,Accessories - Gloves,,
810169528334,9306997e-b041-4100-a3e9-34e3dbf30091,HY SPUR DE/WH 5P TRK W.PH YTH (K-GEN-2514T-DEWH-Y-DEW) [K-GEN-2514T-DEWH-Y-DEW],K-GEN-2514T-DEWH-Y-DEW,,74301bd6-42a0-4f47-a8d2-ac286247f442,Spur 5-Panel Trucker,2514T-DEWH-Y,Hats - Caps/Beanies/Novelty,,
701340130289,493cbd51-8055-4d07-8ff2-db13d36f93f9,Hat Band (A-GEN-0237444) [A-GEN-0237444],A-GEN-0237444,,d1fae02d-62b3-4611-bb04-920a7aeb9668,3/8 Genuine Leather Hatband,0237444,Hats - Hat Accessories & Care,,
701340513068,fba816d8-9f35-45ba-9a60-20af1ca83f21,Hat Band (A-GEN-30088-MUL),A-GEN-30088-MUL,,4a86f53f-8ce9-48ea-a349-310cf2f3ae67,HB Beaded Pearl,30088,Accessories - Jewelry,,
701340657151,d645988e-097b-440c-a010-9134292051bb,Hatband (A-GEN-D740000001-BRO),A-GEN-D740000001-BRO,,7cefd685-38aa-45b4-8575-1f8003fac76d,Hatband3DRS3pcBklSetBK,D740000001,Hats - Hat Accessories & Care,,
688499120807,d9fdff4b-c834-4430-b0c7-5e5f2101fdb1,Head Rope Soft Lay 30' (A-JTI-58-228-0-0-WHI-7/16-x-30),A-JTI-58-228-0-0-WHI-7/16-x-30,,26c504ae-c0a9-4bd1-8443-dd55689e89cd,Tough1 30ft Soft Lay Head Rope,58-228-0-0,Horse/Rodeo-Rodeo&Livestock Equip-Roping Gear,,
884882616944,6a976cc7-225f-486d-970c-a9eab58f8ea8,Kicks (W-GEN-WCA0085-WHE-9-M) [W-GEN-WCA0085-WHE-9-M],W-GEN-WCA0085-WHE-9-M,,32efb0e8-b7cf-4fe6-adba-2b56b2f38408,Kicks WCA0085,WCA0085-M-09,Footwear - Shoes,,
701340748491,7393a5cf-b856-4d9b-bf46-dde560a88331,Lily Boot (K-MFW-4460037230-10-NA),K-MFW-4460037230-10-NA,Footwear - Boots,48d50014-3dc5-46af-8656-fd8b4258960c,Twister Lily Style Boots Youth Girls Grey Brown,4460037230-10,Footwear - Western Boots,,
840995062023,4bd0b11f-af8d-4890-937a-eff33ae3adb3,Logan (K-SMB-3923C-BRO-10.5-NA) [K-SMB-3923C-BRO-10.5-NA],K-SMB-3923C-BRO-10.5-NA,Footwear - Boots,d80d249b-fb0a-4134-9057-e262cd1dfe5a,LOGAN,SMB-3923C-BW-10.5,Footwear - Western Boots,,
840995062030,fcee3561-92a0-415a-a6b7-4ff70ab97b71,Logan (M-SMB-3923C-BRO-11-NA) [M-SMB-3923C-BRO-11-NA],M-SMB-3923C-BRO-11-NA,Footwear - Boots,ae776abe-3747-49c8-a900-acb0f5a91c49,LOGAN,SMB-3923C-BW-11,Footwear - Western Boots,,
701340036093,272a289e-df6e-42bf-8244-4f44daabdf72,Machine Woven Braided Belt (A-MFW-2000619-BLA),A-MFW-2000619-BLA,,ea19316d-7c2e-4e8a-9163-7d1b37c21e39,Machine Woven Braided Belt,2000619,Accessories - Belts,,
701340036635,29b4eb76-692a-4e0d-b14f-94adf42b6d34,Machine Woven Braided Belt (A-MFW-2000638-BT),A-MFW-2000638-BT,,5658417a-e108-40d3-8ec3-c2a9c6c8ea44,Machine Woven Braided Belt,2000638,Accessories - Belts,,
884882144140,4440ff12-bc85-457f-8ae8-e225ec45e6ac,Men's Driving Mocs D Toe (M-GEN-MDM0016-SOF-11.5-M) [M-GEN-MDM0016-SOF-11.5-M],M-GEN-MDM0016-SOF-11.5-M,Footwear - Shoes,24e4b893-8e96-46df-a874-e942581899c9,Chukka Driving Moc MDM0016,MDM0016-M-11.5,Footwear - Shoes,,
701340739499,e7c2565b-1e1f-4968-9dcd-0498bb1d2fd2,Nocona Bi-Fold Wallet (A-MFW-N5414904-BR),A-GEN-N5414904,,d45ea08a-4802-475b-9646-0101fa7ca54a,Nocona Large Bifold Wallet Floral Filigree Suede Underlay Red,N5414904,Accessories - Wallets & Purses,,
731871345401,c97418af-67cf-4afa-a3e2-42a43e65ccba,Oilpatch Tan Water Buffalo Boots (M-BHS-WR4153-TAN-13-EE) [M-BHS-WR4153-TAN-13-EE],M-BHS-WR4153-TAN-13-EE,Footwear - Boots,c2b13e99-f34e-47d1-ac5b-c98e41866d5e,OILPATCH,WR4153-EE130,Kids,,
883383678505,971c471a-f254-46e0-8544-190806d0ef33,Resistol Hat [A-RHE-883383678505-7-3/8],A-RHE-883383678505-7-3/8,,567ec612-fefd-4edf-b598-e149f8f4b9fa,30 SANTA CLARA,RSSACL-30428173,Hats,,
883383034554,11c6e3ae-2afe-4f7f-8fa5-65222c56f102,Skyline Hat (A-GEN-SFSKYL-BLA-6-7/8) [A-GEN-SFSKYL-BLA-6-7/8],A-GEN-SFSKYL-BLA-6-7/8,,02503e78-3724-4862-977e-7f65db4d7ae7,75 SKYLINE -,SFSKYL-75400767,Hats,,
840995045118,f9f611cf-f00f-4894-8c4c-086691c913b4,Stars and Stripes (K-SMB-3880C-VIN-10-NA) [K-SMB-3880C-VIN-10-NA],K-SMB-3880C-VIN-10-NA,Footwear - Boots,240ada9e-f651-4271-96c7-9d351015b067,STARS AND STRIPES,SMB-3880C-VBR-10,Footwear - Western Boots,,
195556034460,b29b6ea7-e4f2-4021-a9b7-7f21cf62aab9,Stetson Belgrade Hat (A-RHE-OSBLGD-343007L0-BLA-L) [A-RHE-OSBLGD-343007L0-BLA-L],A-RHE-OSBLGD-343007L0-BLA-L,,13c40a38-3e21-494c-8b3b-f534524bcc42,34 BELGRADE,OSBLGD-343007L0,Hats,,
719280476886,96c59c09-b0b6-430a-926f-e616bc2664e4,Straw Hat (A-GEN-719280476886-BLA-L) [A-GEN-719280476886-BLA-L],A-GEN-719280476886-BLA-L,,87c4e7bb-e7ae-43ce-a637-f3130d5af4bc,69 BULLOCK EYELETS,SSBLLK-694007L0,Hats,,
719280476893,e5d32edc-e16d-4db0-acd8-43919ac660e1,Straw Hat (A-GEN-719280476893-BLA-XL) [A-GEN-719280476893-BLA-XL],A-GEN-719280476893-BLA-XL,,bb762ce4-7e5a-44d6-89a3-36d741c04686,69 BULLOCK EYELETS,SSBLLK-694007XL,Hats,,
688499026260,e6cd552d-a709-4ffa-b271-a65a8b882223,"Tough 1 - 3/4"" Dark Oil Leather (A-JTI-18-110-DAR-3/4)",A-JTI-18-110-DAR-3/4,,f41e8a09-69d8-4276-8d2d-78eb04d4f718,"Royal King Leather Lead with Nickel Chain - 3/4""",18-110-32-0,Horse/Rodeo-Tack&RidingEquip-Saddles&Accessories,,
701340424852,2bc1d454-b2a6-40e3-8b14-96a0d1ff9cc4,Twister Dallas (A-MFW-T7101047-7-BRO-7) [A-MFW-T7101047-7-BRO-7],A-MFW-T7101047-7-BRO-7,,bd4d3c3d-0527-4748-9339-5339559d3f78,Twister Dallas Wool Western Hat,T7101047-7,Hats - Felt Cowboy Hats,,
701340424869,d16a8c03-7695-4906-b10f-8530a65253b1,Twister Dallas (A-MFW-T7101047-7.125-BRO-7-1/8) [A-MFW-T7101047-7.125-BRO-7-1/8],A-MFW-T7101047-7.125-BRO-7-1/8,,68e40faf-ef5e-48d1-92e0-0c8ff9934d88,Twister Dallas Wool Western Hat,T7101047-7.125,Hats - Felt Cowboy Hats,,
701340424906,d1d0848d-2c90-4e5f-96eb-5be204824ed0,Twister Dallas (A-MFW-T7101047-7.625-BRO-7-5/8) [A-MFW-T7101047-7.625-BRO-7-5/8],A-MFW-T7101047-7.625-BRO-7-5/8,,fd608a4b-3873-45fc-958c-bfd70ccf7458,Twister Dallas Wool Western Hat,T7101047-7.625,Hats - Felt Cowboy Hats,,
701340710597,f707f341-ed86-4e29-9f20-b46d5775b5d8,Twister Dallas Hat (A-MFW-T7101047-7.875-BRO-7-7/8) [A-MFW-T7101047-7.875-BRO-7-7/8],A-MFW-T7101047-7.875-BRO-7-7/8,,02331f35-18d4-4536-a1a1-27ed559e92ed,Twister Dallas Wool Western Hat,T7101047-7.875,Hats - Felt Cowboy Hats,,
701340424845,f9608c40-a504-4b04-8269-9c582368ab60,Twister Dallas [A-MFW-T7101047-6.875-BRO-6-7/8],A-MFW-T7101047-6.875-BRO-6-7/8,,2b2a544a-8360-4a0c-b27d-bd644a93bec2,Twister Dallas Wool Western Hat,T7101047-6.875,Hats - Felt Cowboy Hats,,
701340710580,d367eb3b-ff27-4158-85a1-789b97d20c9f,Twister Dallas [A-MFW-T7101047-7.75-7-3/4],A-MFW-T7101047-7.75-7-3/4,,9fec89a0-38cc-4a69-840c-bbd2571fc870,Twister Dallas Wool Western Hat,T7101047-7.75,Hats - Felt Cowboy Hats,,
701340287136,630cbd15-1a53-470c-be54-be1e13d3f680,Twister Hat Dallas [A-MFW-T7101001-6.75-BLA-6-3/4],A-MFW-T7101001-6.75-BLA-6-3/4,,ef1cb421-175c-479a-b859-7d408141e22d,Twister Dallas Wool Western Hat,T7101001-6.75,Hats - Felt Cowboy Hats,,
701340287174,5f50d790-dda6-4b0d-a063-8b0ce47cd663,Twister Hat Dallas [A-MFW-T7101001-7.25-BLA-7-1/4],A-MFW-T7101001-7.25-BLA-7-1/4,,5e169a50-de23-4c03-87c7-272d319d5183,Twister Dallas Wool Western Hat,T7101001-7.25,Hats - Felt Cowboy Hats,,
701340287204,4735e5f9-1724-4ff5-84b4-4d4733fa9a73,Twister Hat Dallas [A-MFW-T7101001-7.625-BLA-7-5/8],A-MFW-T7101001-7.625-BLA-7-5/8,,e0a377ce-bcaf-4aaf-bdc6-9446e4d548c1,Twister Dallas Wool Western Hat,T7101001-7.625,Hats - Felt Cowboy Hats,,
701340695221,05873697-b887-4bc7-98d5-ca73771dfb94,Twister Hat Dallas [A-MFW-T71010277-6.5-TAN-6-1/2],A-MFW-T71010277-6.5-TAN-6-1/2,,bb8b7bb5-b51d-4814-9cc5-a6d247ee0e38,Twister Dallas Wool Western Hat,T71010277-6.5,Hats - Felt Cowboy Hats,,
701340710610,0d9a663a-bbec-49ac-b195-f9a8cdd21d0a,Twister Hat Dallas [A-MFW-T71010277-7.75-BEI-7-3/4],A-MFW-T71010277-7.75-BEI-7-3/4,,caeab0a9-7b4d-4b3a-a2de-a900315eb7b2,Twister Dallas Wool Western Hat,T71010277-7.75,Hats - Felt Cowboy Hats,,
701340710627,92ca9799-871a-4c8a-830d-3b9020c62a16,Twister Hat Dallas [A-MFW-T71010277-7.875-BEI-7-7/8],A-MFW-T71010277-7.875-BEI-7-7/8,,666fab90-3eb6-40cf-b082-e7aa482cb4ba,Twister Dallas Wool Western Hat,T71010277-7.875,Hats - Felt Cowboy Hats,,
701340767409,23912cd6-f64d-4709-95fc-dc67a26415b2,Twister Hat El Paso (A-MFW-T75324286-7.25-GRA-7-1/4) [A-MFW-T75324286-7.25-GRA-7-1/4],A-MFW-T75324286-7.25-GRA-7-1/4,,3766eada-4c32-456b-a343-f8b5b8123bf4,El Paso 4 1/4 SS/SS Wool Steel Hat,T75324286-7.25,Hats - Felt Cowboy Hats,,
701340767423,372ca11f-4811-457c-9d04-81413f7bb329,Twister Hat El Paso (A-MFW-T75324286-7.5-GRA-7-1/2) [A-MFW-T75324286-7.5-GRA-7-1/2],A-MFW-T75324286-7.5-GRA-7-1/2,,69f4c2bc-4481-4411-9416-8dfb8c1bc0f9,El Paso 4 1/4 SS/SS Wool Steel Hat,T75324286-7.5,Hats - Felt Cowboy Hats,,
701340767430,4219b7d2-5e8b-4c08-b5b1-3f8e90c5ca64,Twister Hat El Paso (A-MFW-T75324286-7.625-GRA-7-5/8) [A-MFW-T75324286-7.625-GRA-7-5/8],A-MFW-T75324286-7.625-GRA-7-5/8,,404b93ad-73a3-4baa-9fe5-296a91af203f,El Paso 4 1/4 SS/SS Wool Steel Hat,T75324286-7.625,Hats - Felt Cowboy Hats,,
701340767362,d7030b62-e4d0-44c9-8f3e-a3896953bcc0,"Twister Hat El Paso 4 1/4""SS/SS 6 3/4 (A-MFW-T75324286-6.75-GRA-6-3/4) [A-MFW-T75324286-6.75-GRA-6-3/4]",A-MFW-T75324286-6.75-GRA-6-3/4,,8f096fb7-45d6-4bdf-ba8f-a4d31c49e177,El Paso 4 1/4 SS/SS Wool Steel Hat,T75324286-6.75,Hats - Felt Cowboy Hats,,
701340767416,e12ccc15-c907-4041-b01b-0c03b440aa7c,Twister Hat El Paso [A-MFW-T75324286-7.375-GRA-7-3/8],A-MFW-T75324286-7.375-GRA-7-3/8,,50f4688e-3617-46db-8beb-c90ea5bc5264,El Paso 4 1/4 SS/SS Wool Steel Hat,T75324286-7.375,Hats - Felt Cowboy Hats,,
701340789616,dbee025a-c3bd-4909-825f-128dcea17467,Twister Hat T73436 [A-MFW-T73436-6.75-6-3/4],A-MFW-T73436-6.75-6-3/4,,112eea1d-595b-42fe-b5c2-c851cdecbf76,Twister 10X Shantung Natural Hat,T73436-6.75,Hats - Straw Cowboy Hats,,
701340789623,71ff5792-a438-4093-ac02-b71ff418e6c8,Twister Hat T73436 [A-MFW-T73436-6.875-6-7/8],A-MFW-T73436-6.875-6-7/8,,3c696c23-184e-4d1f-b34a-8bceacaac1f9,Twister 10X Shantung Natural Hat,T73436-6.875,Hats - Straw Cowboy Hats,,
701340789678,84415551-baed-47e1-9fbc-f22b7ffd0b6f,Twister Hat T73436 [A-MFW-T73436-7.5-7-1/2],A-MFW-T73436-7.5-7-1/2,,b12d9a89-1184-49c4-8372-bfee26f71991,Twister 10X Shantung Natural Hat,T73436-7.5,Hats - Straw Cowboy Hats,,
701340789685,a79dba97-691d-41bd-8f37-a2ea807a7ea6,Twister Hat T73436 [A-MFW-T73436-7.625-7-5/8],A-MFW-T73436-7.625-7-5/8,,3cacf6b2-bc3d-42b5-97d2-49aa9ddbfa5a,Twister 10X Shantung Natural Hat,T73436-7.625,Hats - Straw Cowboy Hats,,
749186526446,5e3d6a97-0846-4737-8108-e0ebb262b2b0,"Union Built Men's 9"" Packer (M-BHS-DH3706-BRO-12-EE) [M-BHS-DH3706-BRO-12-EE]",M-BHS-DH3706-BRO-12-EE,Footwear - Boots,05dd01b9-c2be-48f1-8941-35fabc0889d3,Lewis,DH3706-1202E-200,Footwear - Western Boots,,
749186509692,bd586bd1-98da-4a76-93e0-1821133c6039,"Vengeance Men's 12"" Waterproof U Toe Work Western Boots (M-BHS-DH5427-NEU-13-D) [M-BHS-DH5427-NEU-13-D]",M-BHS-DH5427-NEU-13-D,Footwear - Boots,e6448e19-5cb3-4b7c-bed7-2cce4b2d63b4,Vengeance,DH5427-130D-200,Footwear - Western Boots,,
884882798626,78833852-98d8-456a-a96a-8b5fd165cf59,Women's Chukka Driving Moc (W-GEN-WDM0162-SHI-6-M) [W-GEN-WDM0162-SHI-6-M],W-GEN-WDM0162-SHI-6-M,,d0451895-7b0a-4380-8508-ba0c8d123eb3,Chukka Driving Moc WDM0162,WDM0162-M-06,Footwear - Shoes,,
193109785968,2a4d7e34-079d-498f-9284-689aa2440fd8,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007 (W-COR-B5007-TAU-6-M) [W-COR-B5007-TAU-6-M],W-COR-B5007-TAU-6-M,Footwear - Boots,d979dc08-6e46-4474-9473-1ef24df57474,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007,W-COR-B5007-TBE-6-WIDE,Footwear - Western Boots,,
701340176478,98ad0f42-fc68-44b5-a91f-141ab95fa86c,Work Gloves (M-ARI-H2111401-L-BLA-L) [M-ARI-H2111401-L-BLA-L],M-ARI-H2111401-L-BLA-L,Accessories - Gloves,bc7ca4c4-1155-4793-9e25-48fbf252096c,HDX Deerskin Lined Gloves for Men,H2111401-L,Accessories - Gloves,,
701340176454,5ff9089d-f4bc-4484-bf44-b4133554e11a,Work Gloves (M-ARI-H2111401-S-BLA-S) [M-ARI-H2111401-S-BLA-S],M-ARI-H2111401-S-BLA-S,Accessories - Gloves,3a54d5b6-eb71-4bfa-bfe5-ccf3014e5890,HDX Deerskin Lined Gloves for Men,H2111401-S,Accessories - Gloves,,
701340803831,f55cfea4-8a7d-47c3-82a1-2d64a0034d1b,Ariat Mens Cap Snap Back Red Patch Black (A-ARI-A300094401),A-ARI-A300094401,,05ec8989-70e5-444e-84e7-401acc4ba36f,Ariat Mens Cap Snap Back Red Patch Black,A300094401,Hats - Caps/Beanies/Novelty,,
889359652104,a00d0686-1445-4e88-811f-1a2ba593c5e3,Ariat REAL Mid Rise Straight Jeans (W-ARI-10024300-DRE-32-S) [W-ARI-10024300-DRE-32-S],W-ARI-10024300-DRE-32-S,Apparel - Jeans,127546cd-6e3f-4da1-aba6-3c5948ed7336,WMS MR IVY STRGHT JEAN DRESDEN,10024300,Kids,,
195696195502,c9be415b-5e46-43c0-b945-d465fefe1173,Ariat REAL Perfect Rise Boot Cut (A-ARI-10041063-33-R) [A-ARI-10041063-33-R],A-ARI-10041063-33-R,Apparel - Jeans,5081879b-03aa-4b19-a177-61a05b084f9e,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-33-R-Nashville,Apparel - Jeans,,
195696195434,fb08bebf-9366-4313-b86f-cae79322f1a5,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-26-R) [W-ARI-10041063-26-R],W-ARI-10041063-26-R,Apparel - Jeans,0ff07eeb-0353-4a5b-a9c5-719122f2e73f,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-26-R-Nashville,Apparel - Jeans,,
195696195335,cb818713-e479-4f1a-98ec-c697250bf8b5,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-26-S) [W-ARI-10041063-26-S],W-ARI-10041063-26-S,Apparel - Jeans,d8910fd1-8d78-4e5c-ab51-cf22f8037905,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-26-S-Nashville,Apparel - Jeans,,
195696195458,39e632fe-ba0a-498b-b1c1-bf24904dc42f,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-28-R) [W-ARI-10041063-28-R],W-ARI-10041063-28-R,Apparel - Jeans,fb3c2c49-d1db-4677-9763-373be2c3efed,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-28-R-Nashville,Apparel - Jeans,,
195696195359,a3e5583f-7eb6-43e9-872f-06621ee0b5c7,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-28-S) [W-ARI-10041063-28-S],W-ARI-10041063-28-S,Apparel - Jeans,49c821d0-e53a-47d3-adb6-4ebeaf35e5e4,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-28-S-Nashville,Apparel - Jeans,,
195696195465,d09fc98f-0d3f-4aa3-9359-18d4c82f8c8e,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-29-R) [W-ARI-10041063-29-R],W-ARI-10041063-29-R,Apparel - Jeans,87332323-6c11-4255-807e-2c5cb984b1fb,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-29-R-Nashville,Apparel - Jeans,,
195696195786,2ecc845e-2094-4d5b-b7a8-7c968fb91177,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-29-XL) [W-ARI-10041063-29-XL],W-ARI-10041063-29-XL,Apparel - Jeans,91a88ee5-0173-45c2-a2e1-4bd9fdcb62e2,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-29-X-L-Nashville,Apparel - Jeans,,
195696195632,5fd412c5-9996-4ae9-8baf-b162d1101e4e,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-L) [W-ARI-10041063-30-L],W-ARI-10041063-30-L,Apparel - Jeans,728233a7-1c97-4ee4-96e4-b709c1a5c8b2,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-30-L-Nashville,Apparel - Jeans,,
195696195373,4d538caa-19d0-45ea-b707-705a3db8ea12,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-S) [W-ARI-10041063-30-S],W-ARI-10041063-30-S,Apparel - Jeans,0e8e1fed-e41a-4ba6-bfa0-36e9add25b3e,WMS R.E.A.L PR ARROW DANNA BT JN NASHVL,10041063,Kids,,
195696195793,6e5c53b0-1b98-4502-a6ba-9a708955df25,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-XL) [W-ARI-10041063-30-XL],W-ARI-10041063-30-XL,Apparel - Jeans,8ddcc758-967a-4546-bf67-8844a958cbf0,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-30-X-L-Nashville,Apparel - Jeans,,
195696195489,79f8cf0d-ff71-47cf-b277-3841c57b47ac,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-31-R) [W-ARI-10041063-31-R],W-ARI-10041063-31-R,Apparel - Jeans,f0f09741-a673-4ac0-bf4f-a5960b291867,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-31-R-Nashville,Apparel - Jeans,,
195696195496,aab473fc-14aa-41a1-bba6-620f464b78bf,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-R) [W-ARI-10041063-32-R],W-ARI-10041063-32-R,Apparel - Jeans,995da46a-e9c4-436c-8129-cbc95a8514d2,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-32-R-Nashville,Apparel - Jeans,,
195696195397,a270d09f-53a0-4387-840a-1d8a184206c8,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-S) [W-ARI-10041063-32-S],W-ARI-10041063-32-S,Apparel - Jeans,6b14041e-0aab-4fd5-9a88-11598f40b8c2,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-32-S-Nashville,Apparel - Jeans,,
195696195816,a63e4f1f-2047-4a5b-ba09-7a7d3ff20659,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-XL) [W-ARI-10041063-32-XL],W-ARI-10041063-32-XL,Apparel - Jeans,67238dbb-dad8-46fe-9cba-b18b3bc75f68,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-32-X-L-Nashville,Apparel - Jeans,,
195696195403,8b3c4b08-7bbb-481c-9994-46428cd4643d,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-33-S) [W-ARI-10041063-33-S],W-ARI-10041063-33-S,Apparel - Jeans,6789b2de-42cf-4814-9dc7-7fd0179d3c65,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-33-S-Nashville,Apparel - Jeans,,
195696195670,a6543665-0a63-45bb-90b7-82fb2bf2dda1,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-34-L) [W-ARI-10041063-34-L],W-ARI-10041063-34-L,Apparel - Jeans,3f128359-4422-4a0e-a423-1214e28e52a7,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-34-L-Nashville,Apparel - Jeans,,
195696195410,91e9adf5-8863-47fb-a42c-2c6397507655,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-34-S) [W-ARI-10041063-34-S],W-ARI-10041063-34-S,Apparel - Jeans,79442ef5-bd98-4a0d-a0d9-2d030c1368e6,Ariat REAL Perfect Rise Boot Cut Jeans,10041063-34-S-Nashville,Apparel - Jeans,,
197318475535,48340040-957d-4dca-a9b1-b52a6b3e5ed2,Ariat Women's Hilo (W-ARI-10061342-SIL-6-B),W-ARI-10061342-SIL-6-B,Footwear - Shoes,b4b84030-8037-4dd4-91eb-e6675dbf32ea,WMS HILO SLVR SPLTRD DNM,10061342,Kids,,
889359861087,815760c9-8662-40c7-9a73-4b6fc015a879,Fatbaby Saddle (W-ARI-10000860-RUS-9.5-C),W-ARI-10000860-RUS-9.5-C,Footwear - Boots,827aedd6-e95e-4144-b769-038673797829,Fatbaby Saddle,10000860-9.5-C-RussetRebel,Footwear - Boots,,
