source_pid,orphan_sku,ls_product_id,ls_uuid_found,style_number_raw,style_number_clean,embedded_color_code,brand,supplier,category,barcode,retail_price,supply_price,color,size,item_name
1779,M-MIN-MB71934005-IND-NA-44-34,a8e17a25-1dd4-4c0d-b977-65fccda0c280,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036077,89.95,,NA,44,Cinch Carter 2.4 Relaxed Jeans
1912,M-KON-936-GBK-32-38,6d0ce683-8a9c-4b2c-869a-d97e7467d3f8,Y,936 GBK,936,GBK,Wrangler,Kontoor Brands,Apparel - Jeans,084084240514,42.95,,,32,Wrangler Cowboy Cut Jeans
2301,M-BHS-PH-5005-BRO-13-EE,8cf3e939-98db-4a91-9e32-9a13506c417c,Y,PH 5005,PH,5005,H & H,BHSH (BH Shoe Holdings),Footwear - Boots,749186518014,185.95,,Brown Leaher,13,Phantom Rider Fortitude
2394,A-MIN-MSK7910001-GRY-GRA-S,d88b1417-7e85-40c0-8bce-78f1681c6909,Y,MSK7910001 GRY,MSK7910001,GRY,Cinch,Miller International,Apparel - Top,192584548013,54.95,27.5,Gray,S,Cinch Shirt MSK7910001
2395,W-CRU-CTW7473002-WHT-WHI-XXL,60c21d8b-873a-46bc-b70e-771b9d5c0cc8,Y,CTW7473002 WHT,CTW7473002,WHT,Cruel Womens,Cruel,Apparel - Top,192584564952,49.95,,White,XXL,Women's  Sleeveless Top
2396,W-CRU-CTW7473002-WHT-WHI-S,c4aeb651-7d7f-48b3-a459-8ce02314ba65,Y,CTW7473002 WHT,CTW7473002,WHT,Cruel Womens,Cruel,Apparel - Top,192584564914,49.95,,White,S,Women's  Sleeveless Top
2397,W-CRU-CTW7470002-YEL-YEL-XL,f6d7a542-b4ca-487a-a060-15b669a526e7,Y,CTW7470002 YEL,CTW7470002,YEL,Cruel Denim,Cruel Denim,Apparel - Top,192584546460,19.95,,Yellow,XL,Eyelet Sleeveless Blouse
2398,W-CRU-CTW7474002-BLK-BLA-XL,9e19f4a6-607a-4fbc-ba2b-5f2752c66e5e,Y,CTW7474002 BLK,CTW7474002,BLK,Cruel Denim,Cruel Denim,Apparel - Top,192584565249,49.95,,Black,XL,Eyelet Peplum Sleeveless Blouse
2401,W-MIN-MSW9162001-COR-COR-S,493a951c-53d4-40ba-8606-45d6b9c525e1,Y,MSW9162001 COR,MSW9162001,COR,Cinch,Miller International,Apparel - Woven Shirt,192584540062,64.95,,Coral,S,Arenaflex Button-Up Shirt
2402,W-MIN-MSW9162001-COR-COR-M,cd8e7982-22cb-4257-add9-9205ee8aca63,Y,MSW9162001 COR,MSW9162001,COR,Cinch,Miller International,Apparel - Woven Shirt,192584540079,64.95,,Coral,M,Arenaflex Button-Up Shirt
2403,W-MIN-MSW9162001-COR-COR-XXL,b2dd5bc1-9d4b-45e8-87b4-1a211edde943,Y,MSW9162001 COR,MSW9162001,COR,Cinch,Miller International,Apparel - Woven Shirt,192584540109,64.95,,Coral,XXL,Arenaflex Button-Up Shirt
2404,W-MIN-MSW9162003-GRN-GRN-XL,58825be5-93bf-4e74-9989-66235255b114,Y,MSW9162003 GRN,MSW9162003,GRN,Cinch,Miller International,Apparel - Woven Shirt,192584574234,64.95,,Green,XL,ArenaFlex Button-Up SS Blouse
2405,W-MIN-MSW9162003-GRN-GRN-XXL,9d5d6147-397a-4f44-925e-6a5ab301dd61,Y,MSW9162003 GRN,MSW9162003,GRN,Cinch,Miller International,Apparel - Woven Shirt,192584574241,64.95,,Green,XXL,ArenaFlex Button-Up SS Blouse
2406,W-MIN-MSW9162003-GRN-GRN-L,a79b1a58-b1cb-4ac7-9ef9-f81bbd87da0f,Y,MSW9162003 GRN,MSW9162003,GRN,Cinch,Miller International,Apparel - Woven Shirt,192584574227,64.95,,Green,L,ArenaFlex Button-Up SS Blouse
2407,W-MIN-MSW9162003-GRN-GRN-M,14bf1859-dba4-4fec-a395-801515c968d4,Y,MSW9162003 GRN,MSW9162003,GRN,Cinch,Miller International,Apparel - Woven Shirt,192584574210,64.95,,Green,M,ArenaFlex Button-Up SS Blouse
2408,W-MIN-MSW9162003-GRN-GRN-S,baf686b7-28bb-4ca3-bb68-f6ca422d2702,Y,MSW9162003 GRN,MSW9162003,GRN,Cinch,Miller International,Apparel - Woven Shirt,192584574203,64.95,,Green,S,ArenaFlex Button-Up SS Blouse
2425,W-CRU-CTW7412004-TEA-TEA-S,22f400a4-a646-44a2-9769-e96f66f547aa,Y,CTW7412004 TEA,CTW7412004,TEA,Cruel Denim,Cruel Denim,Apparel - Western Shirt,1925884406733,37.97,,Teal,S,LS Snap Front Western Shirt
2437,W-CRU-CTK7450009-TUR-TUR-XXL,3ca4e571-a5ab-411a-8e1a-64f39867cc7d,Y,CTK7450009 TUR,CTK7450009,TUR,Cruel Denim,Cruel Denim,Apparel - T-Shirt,192584480689,20.00,,Turquoise,XXL,Cruel Denim T-Shirt
2442,W-MIN-MAK7905002-BLK-BLA-XXL,c6cc28ff-e87c-42d7-aaa2-13a5267c8678,Y,MAK7905002 BLK,MAK7905002,BLK,Cinch,Miller International,Apparel - Sweatshirt,192584451306,34.97,,Black,XXL,Cinch Logo Sweatshirt
2450,W-CRU-CTK7450009-TUR-TUR-L,3e66bdf4-dcdb-47a0-bcb8-4673d669931a,Y,CTK7450009 TUR,CTK7450009,TUR,Cruel Denim,Cruel Denim,Apparel - T-Shirt,192584480665,20.00,,Turquoise,L,Cruel Denim T-Shirt
2451,W-MIN-MSK7895001-CPR-ORA-L,6fe81227-a3f1-4edd-a8b5-fb2598e95651,Y,MSK7895001 CPR,MSK7895001,CPR,Cinch,Miller International,Apparel - T-Shirt,192584346435,15.00,,Orange,L,Cinch LS T-Shirt
2458,W-CRU-CTK7402001-MUL-MUL-S,00e381de-dce6-497c-9eee-26ac4c20af1a,Y,CTK7402001 MUL,CTK7402001,MUL,Cruel Denim,Cruel Denim,Apparel - Tank,192584329605,20.00,,Multi,S,4-Button Tank
2459,W-MIN-MSK7901003-LIL-LIL-XS,5e326c99-ad9e-455c-b68c-7f46249a7040,Y,MSK7901003 LIL,MSK7901003,LIL,Cinch,Miller International,Apparel - Shirt,192584411157,37.95,,LIL,XS,Cinch T-Shirt
2466,W-KAR-1-52-101-3058-RE-RED-3X,bd7ce5b1-12b0-4f71-9a51-3139b3aa69f9,Y,1-52-101-3058 RE,1-52-101-3058,RE,Roper,Karman Inc,Apparel - Woven Shirt,,31.97,,Red Plaid,3X,Roper Plaid Sleeveless Snap-Front Shirt
2472,M-GEN-CC29-76-QR-40-42-R,9a24bd52-42e9-43fa-8c8f-810f9dfb968e,Y,CC29-76 QR,CC29-76,QR,Circle S,Generic Supplier,Apparel - Sport Jacket,,129.95,,40,42 R,Circle S Boise Sport Jacket
2475,W-CRU-CTW7004004-NAV-NAV-XXL,2b6e0a1f-e366-4dbb-86c2-50d9ba67a4e4,Y,CTW7004004 NAV,CTW7004004,NAV,Cruel Denim,Cruel Denim,Apparel - Shirt,192584463231,39.95,,Navy,XXL,Cruel Denim Sheer Blouse
2480,A-MIN-MAK7906002-GRY-GRA-XXL,518edd8b-4bfa-4560-9fc1-329646e44d71,Y,MAK7906002 GRY,MAK7906002,GRY,Cinch,Miller International,Apparel - Mid-Layer,192584451245,37.97,17.5,Gray,XXL,Cinch Quarter Zip Pullover
2481,W-MIN-MAK7898001-OLV-OLI-XXL,90d7b68b-3d1f-46af-936a-331f80b133a7,Y,MAK7898001 OLV,MAK7898001,OLV,Cinch,Miller International,Apparel - Hoodie,192584383201,37.97,,Olive,XXL,Cinch Sweatshirt
2482,W-KAR-1009803000720BU-L-TEA-L,95c368b2-a1e0-47fd-85c9-aba99c1a2a24,Y,1009803000720BU L,1009803000720BU,L,Tin Haul,Karman Inc,Apparel - Hoodie,,37.97,,Teal,L,Tin Haul Graphic Hoodie
2489,W-MIN-MAK9819004-LTB-LIG-XXL,31dfe12d-2f53-4ebc-a844-47cfb8439d47,Y,MAK9819004 LTB,MAK9819004,LTB,Cinch,Miller International,Apparel - Mid Layer,192584346633,37.97,,Lightblue,XXL,Cinch Polar Fleece
2490,W-CRU-CWK7464001-LTB-LIG-XXL,165e19ac-773a-4859-8759-2c85081b43ba,Y,CWK7464001 LTB,CWK7464001,LTB,Cruel Denim,Cruel Denim,Apparel - Hoodie,192584447262,37.97,,Lightblue,XXL,Hoodie Aztec Print
2494,W-CRU-CWK7468001-GRY-XL,b77736c8-c219-4ad5-bdf7-fc1e17be0e4e,Y,CWK7468001 GRY,CWK7468001,GRY,Cruel Denim,Cruel Denim,Apparel - Shirt,1925884462517,43.97,,,XL,LS Waffle Knit
2506,W-CRU-CTK7508001-GRN-GRN-XS,08cbb98f-a073-40be-a4fc-13fa1e6797a0,Y,CTK7508001 GRN,CTK7508001,GRN,Cruel Denim,Cruel Denim,Apparel - Tank,192584541168,34.95,,Green,XS,Rodeo American Tradition Graphic Tank
2507,W-CRU-CTK7508001-GRN-GRN-S,dd3f833a-0849-465a-aaca-09ac8134cb45,Y,CTK7508001 GRN,CTK7508001,GRN,Cruel Denim,Cruel Denim,Apparel - Tank,192584541175,34.95,,Green,S,Rodeo American Tradition Graphic Tank
2508,W-CRU-CTK7508001-GRN-GRN-L,443cec1f-dcef-435d-8f14-568605cdfa17,Y,CTK7508001 GRN,CTK7508001,GRN,Cruel Denim,Cruel Denim,Apparel - Tank,192584541199,34.95,,Green,L,Rodeo American Tradition Graphic Tank
2518,W-CRU-CTK7508002-LTB-LIG-XL,157cea8c-5919-4d45-8994-b12b218442f1,Y,CTK7508002 LTB,CTK7508002,LTB,Cruel Denim,Cruel Denim,Apparel - Tank,192584565669,39.95,,Light Blue,XL,Cowboy Country Graphic Tank
2525,A-GEN-L70-Chap-BLA-M,c24a07cd-41bb-43c6-af6a-67295c20073c,Y,L70 Chap,L70,Chap,,Generic Supplier,Chaps,,50.00,,Black,M,Valencia Leather Chaps
2569,K-SMB-3032-Y-BLA-3.5-NA,25d432f7-9197-4030-b36d-7a6451e69983,Y,3032 Y,3032,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840955014222,63.95,,Black,3.5,Denver
2590,K-SMB-3880-C-V-13-NA,351b1eb3-c126-44fa-b162-94e6fee4c14f,Y,3880 C,3880,C,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045170,73.95,,Vintage Brown w/ Stars and Stripes,13,Smoky Mountain Boots
2597,K-SMB-3880-Y-V-4-NA,e938ca59-f361-4529-9689-9f16ffc5a01c,Y,3880 Y,3880,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045255,79.95,,Vintage Brown w/ Stars and Stripes,4,Stars and Stripes
2606,K-SMB-3306-Y-BV-4.5-NA,996607c8-3c99-449e-a773-91d961d7cdda,Y,3306 Y,3306,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,196120012433,79.95,,Brown Distress/Vintage Charcoal,4.5,Chloe
2610,K-SMB-3880-Y-V-4.5-NA,069cd65b-88e0-4e04-ad06-3313307a5c14,Y,3880 Y,3880,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045262,79.95,,Vintage Brown w/ Stars and Stripes,4.5,Stars and Stripes
2670,K-SMB-3880-Y-V-6-NA,5f942aa9-f661-4d97-bbb2-8fd5fbfd9ef6,Y,3880 Y,3880,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045293,79.95,,Vintage Brown w/ Stars and Stripes,6,Stars and Stripes
2700,A-VFX-3005960-3.75-lbs,7a938c1f-ae2e-410a-815b-5197fa9b3396,Y,3005960,3005960,,Vita Flex,Vita Flex,Supplement - Joint Formula,758900059603,89.95,,,3.75 lbs,Equinyl Combo - Joint Formula
2704,A-FAR-791738114526-1-QT,4b57ee94-d6da-403d-ac77-3fda4f81a96c,Y,791738114526,791738114526,,Pyranha,Farnam Companies,Equine - Insect Repellent,791738114526,32.95,,,1 QT,Pyranha Wipe N' Spray
2705,A-FAR-100551186-1-QT,12d15a90-1ab0-414f-a7dc-9203ddf68e2c,Y,100551186,100551186,,Farnam,Farnam Companies,Fly Spray,086621023284,10.95,,,1 QT,Bronco Equine Fly Spray
2736,A-OST-76913-606-T-Blade,3d137d8c-a4e2-44b6-9f7b-9f3754907be7,Y,76913-606,76913-606,,Oster,Oster Professional,Clipper,,12.95,,,T Blade,Oster Accessory Blade Set
2762,A-OST-78913-246-1/100-to-3/3-.25MM-2.4MM,d409c5a4-cbca-42c6-b166-0cdc41588c8d,Y,78913-246,78913-246,,Oster,Oster Professional,Clipper,034264405554,14.95,,,1/100 to 3/3 .25MM-2.4MM,Oster Cryotech Blade
2763,A-GEN-1-#1069,c3f640d6-6fab-4abe-8993-0b784dcf5ffc,Y,1 #1069,1,#1069,,Generic Supplier,Clipper,,19.95,,,,Detachable Blade Set
2764,A-JTI-58-2451-2-0-BLA-1-lb,9dcac738-fe99-4c80-8735-f9804ad59c62,Y,58-2451-2-0,58-2451-2-0,,Tough 1,JT International,Horse Stuff,,12.95,,Black,1 lb,Great Grips Black Rosin Bag
2782,A-FAR-37443-1-LB,77df4640-188d-4ced-9ede-88b91472c543,Y,37443,37443,,PreStrike,Farnam Companies,Pest Control,041535374402,12.95,,,1 LB,PreStrike Mosquito Larvicide
2784,A-GEN-869050000107-3-LB,a46b056b-0077-4d82-b06e-c8f735b0695c,Y,869050000107,869050000107,,Dimples,Generic Supplier,Horse Feed,869050000107,19.97,,,3 LB,Dimples Horse Treats
2785,A-RVP-NDC-54943-825-32-1-QT,39dd58bc-5c52-410e-8e12-74861b3ca256,Y,NDC 54943-825-32,NDC,54943-825-32,Racehorse Veterinary Products,Racehorse Vet Products,Horse Care,086621160019,9.95,,,1 QT,Povidone-Iodine Solution 10%
2795,A-MFW-01084-BLA-3-Hats,e189798e-3031-4e94-ac9e-d73b6d6570ff,Y,01084,01084,,Twister,M&F Western Products LLC,Home - Decor,701340786035,43.95,,Black,3 Hats,Twister Metal Hat Rack
2796,A-MFW-1082-BLA-3-Hats,d1c15ef4-0f80-4f3e-8998-e7d0110c46c3,Y,1082,1082,,Twister,M&F Western Products LLC,Decor,701340786011,43.95,,Black,3 Hats,Metal 3 Tier Hat Rack
2797,A-MFW-01060-BLA-3-Hats,d349e2e6-e44b-4b05-b68b-029db6d9b9b7,Y,01060,01060,,Twister,M&F Western Products LLC,Decor,701340272163,43.95,,Black,3 Hats,Arrow Hat Rack
2831,A-JMA-368-BK-BLA-800-ct,1c7f7ad5-8a05-444b-9377-ed6d185eee5c,Y,368-BK,368-BK,,Jacks MFG,"Jacks Manufacturing, Inc.",,840539019940,5.95,,Black,800 ct,Braiding Bands
2832,A-JMA-368-GY-GRA-800-ct,7e4d3c81-b091-47a7-81eb-b1742013cf7c,Y,368-GY,368-GY,,Jacks MFG,"Jacks Manufacturing, Inc.",Grooming,840539019971,5.95,,Gray,800 ct,Braiding Bands
2873,M-BHS-TL-3022-13-D,bd73c77c-6384-41cc-99af-355369743037,Y,TL 3022,TL,3022,Tony Lama,BHSH (BH Shoe Holdings),Footwear - Boots,745515017012,117.97,,,13,Tony Lama Boots TL 3022
2882,M-BHS-SE-471-10.5-EE,98e6a25e-bcc4-4d88-8af6-1ac586847dc2,Y,SE 471,SE,471,Justin,BHSH (BH Shoe Holdings),Footwear - Boots,731871432163,97.97,,,10.5,Justin SE 471
2891,M-BHS-TL-3028-11-D,94755d45-88db-4e13-aa78-1cde4eead54f,Y,TL 3028,TL,3028,Tony Lama,BHSH (BH Shoe Holdings),Footwear - Boots,745515697887,156.97,,,11,Tony Lama TL 3028
2920,M-BHS-XT-5104-11.5-EE,e723cd49-5281-41cd-8012-c7ac663cdd23,Y,XT 5104,XT,5104,Tony Lama,BHSH (BH Shoe Holdings),Footwear - Boots,,194.97,,,11.5,Tony Lama XT 5104
2923,M-DPC-DP-3875-16-D,3006e142-d45a-40a6-a6f9-ebcf374eb0bc,Y,DP 3875,DP,3875,Dan Post,Dan Post,Footwear - Boots,679145186025,269.97,,,16,Dan Post DP 3875
2932,M-BHS-PH5047-NA-9-D-NA,69a002fa-6b58-4afc-9787-97489eeabc87,Y,PH5047,PH5047,,H & H,BHSH (BH Shoe Holdings),,,198.95,,NA,9 D,Civil Dusk Men's Western Boots
2933,M-BHS-PH5046-NA-9-D-NA,f3bc22ca-31e4-439a-ae6e-6d14751d1e1e,Y,PH5046,PH5046,,H & H,BHSH (BH Shoe Holdings),,,198.95,,NA,9 D,"Civil Dusk Men's 11"" Roper"
2944,M-KAR-020-0904-3313-TA-11.5-EE,7bd0956d-57d0-40c9-aaaf-d62f0beafab2,Y,020-0904-3313 TA,020-0904-3313,TA,Roper,Karman Inc,Footwear - Boots,196070419122,134.95,,,11.5,Roper 020-0904-3313 TA
2958,M-BHS-PH-5046-13-D,4f8bd7c5-4132-495b-90fd-da01b68dd24a,Y,PH 5046,PH,5046,H & H,BHSH (BH Shoe Holdings),Footwear - Boots,,198.95,,,13,H & H PH5046
2964,M-BHS-BR-7177-15-D,97d04e24-f0f0-47c9-a716-fe8d2208b55a,Y,BR 7177,BR,7177,Justin,BHSH (BH Shoe Holdings),Footwear - Boots,731871258268,75.00,,,15,Justin BR7177
2971,M-BHS-PH5046-NA-7.5-D-NA,c86b5941-00e3-4cae-abae-b6a7f21903e2,Y,PH5046,PH5046,,H & H,BHSH (BH Shoe Holdings),,,198.95,,NA,7.5 D,"Civil Dusk Men's 11"" Roper"
2978,M-BHS-DH-4158-8.5-D,f38433c2-9f55-4965-a616-b38c28945e90,Y,DH 4158,DH,4158,H & H,BHSH (BH Shoe Holdings),Footwear - Boots,,227.95,,,8.5,H & H DH4158
2988,M-BHS-DH-4159-10.5-D,b303a54e-beb0-47e9-8c9e-86f08ceda44a,Y,DH 4159,DH,4159,H & H,BHSH (BH Shoe Holdings),,,216.95,,,10.5 D,H&H DH4159
2993,M-BHS-PH-5047-12-D,342cdca2-d975-42f6-b2b9-ef3afeaa0514,Y,PH 5047,PH,5047,H & H,BHSH (BH Shoe Holdings),,,198.95,,,12 D,H & H PH5047
3001,M-BHS-DH-4655-14-EE,8bb5f54f-98f6-4ec6-a990-5b64e42c33e1,Y,DH 4655,DH,4655,H & H,BHSH (BH Shoe Holdings),Footwear - Boots,,257.95,,,14,H & H DH4655
3061,W-KAR-14-021-0007-1533-BR-6-NA,eda08280-1f99-444c-81d0-4b4464d87156,Y,14-021-0007-1533 BR,14-021-0007-1533,BR,Tin Haul,Karman Inc,Footwear - Boots,196070720167,449.95,,,6,Tin Haul 14-021-0007-1533 BR
3064,W-KAR-14-021-0007-1611-BR-6-NA,cb34d1c8-b8db-4127-aa3c-33d9b4bc98a0,Y,14-021-0007-1611 BR,14-021-0007-1611,BR,Tin Haul,Karman Inc,Footwear - Boots,196070583656,370.95,,,6,Tin Haul 14-021-0007-1611 BR
3070,W-BHS-LN-2340-8-B,b259aa76-64bf-4612-8dd7-4497383112d3,Y,LN 2340,LN,2340,Justin,BHSH (BH Shoe Holdings),Footwear - Boots,,229.95,,,8,Justin LN2340
3110,W-KAR-14-021-0007-1447-BL-6-NA,1bb402ac-14ba-420e-8986-d9e7e2658661,Y,14-021-0007-1447 BL,14-021-0007-1447,BL,Tin Haul,Karman Inc,Footwear - Boots,052356012305,237.97,,,6,Tin Haul
3122,W-KAR-14-021-0077-1404-MU-6.5-NA,c53364be-e211-4cc6-ab9d-9e68aa52bef0,Y,14-021-0077-1404 MU,14-021-0077-1404,MU,Tin Haul,Karman Inc,Footwear - Boots,884426466363,150.00,,,6.5,Tin Haul
3132,W-KAR-14-021-0006-1453-WH-9-NA,39f9e91f-47e5-4f79-b2e8-9a7112465ef3,Y,14-021-0006-1453 WH,14-021-0006-1453,WH,Tin Haul,Karman Inc,Footwear - Boots,,190.97,,,9,Tin Haul 14-021-0006-1453 WH
3133,W-BHS-DH-7030-9.5-M,431d2408-b5b7-4236-bc8b-6f4ab0fc29f1,Y,DH 7030,DH,7030,H & H,BHSH (BH Shoe Holdings),,,139.97,,,9.5 M,H & H DH7030
3231,K-KAR-14-119-0077-0905-BL-4-NA,561983ab-6557-4e7e-bb1d-cbce98bc3734,Y,14-119-0077-0905 BL,14-119-0077-0905,BL,Tin Haul,Karman Inc,Footwear - Boots,196070491432,139.97,,,4,Tin Haul 14-119-0077-0905 BL
3450,M-KAR-3-02-378-2110-BU-S,e30c7602-c350-4009-8e05-af6987e09f92,Y,3-02-378-2110 BU,3-02-378-2110,BU,Roper,Karman Inc,Apparel - Western Shirt,196070546552,45.97,,,S,Roper Western Shirt
3462,W-KON-1009PWZMS-18W-x-30,7eb49e17-17d7-483c-b4cc-db0acd4e7b16,Y,1009PWZMS,1009PWZMS,,Wrangler,Kontoor Brands,Apparel - Jeans,191057546389,78.95,,,18W x 30,Wrangler Retro Mae Jeans
3464,M-KAR-1-02-101-3009-MU-PLA-M,463d42a0-ea43-4245-8079-caadc34ac8de,Y,1-02-101-3009 MU,1-02-101-3009,MU,Roper,Karman Inc,Apparel - Western Shirt,196070538304,34.97,,Plaid,M,Roper Plaid Western Shirt
3477,W-RHE-11-054-0214-0807-BU-14-L,a8d28d94-9c52-4112-b9ed-905f6e0e0877,Y,11-054-0214-0807 BU,11-054-0214-0807,BU,Stetson,"HATCO (RHE Hatco, Inc.)",Apparel - Jeans,884426496872,84.95,,,14,Stetson No 214 Ladies City Trouser
3537,W-RHE-As-Is---Broken-Zipper-ANT-L,ecc1c328-2058-4f4b-97f1-99a6352a8a4d,Y,As Is - Broken Zipper,As,Is,Royal Highness Equestrian,Royal Highness Equestrian,Apparel - Show Vest,,29.97,,Antique Black,L,Antique Black Show Vest
3579,W-CRU-CB76953001-IND-IND-29/7-R,5d03bbd4-6308-4e70-869f-0bc4c22516d3,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646122,129.95,,IND,29/7,MILA Cruel Denim Moderate Rise Trouser
3619,W-CRU-CB76953001-IND-IND-28/5-R,e6bf9718-fdab-4bb0-aa50-e442bfecf628,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646115,129.95,,IND,28/5,MILA Cruel Denim Moderate Rise Trouser
3659,W-CRU-CB76953001-IND-IND-25/0-S,0ee97aa7-3923-417a-bf14-90c28779d060,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646207,129.95,,IND,25/0,MILA Cruel Denim Moderate Rise Trouser
3666,W-CRU-CB76953001-IND-IND-24-00-XLong-XL,7d0454b8-716d-4869-8e2f-ca3867afb443,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584645958,129.95,,IND,24-00 XLong,MILA Cruel Denim Moderate Rise Trouser
3667,W-CRU-CB76953001-IND-IND-24/00-R,a96972c3-da89-42ea-842c-e4cdbd6d5666,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646078,129.95,,IND,24/00,MILA Cruel Denim Moderate Rise Trouser
3668,W-CRU-CB76953001-IND-IND-25/0-R,73da49b7-6d55-4431-843b-5ac4a5b67c7f,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646085,129.95,,IND,25/0,MILA Cruel Denim Moderate Rise Trouser
3669,W-CRU-CB76953001-IND-IND-24/00-L,7cbf4e6e-0b68-4f3d-9d60-92482d10a0c0,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646870,129.95,,IND,24/00,MILA Cruel Denim Moderate Rise Trouser
3697,W-MIN-MAK9924001-TEA-TEA-M,2f7af7b1-602b-49f1-ae0f-9cd495b87d93,Y,MAK9924001 TEA,MAK9924001,TEA,Cinch,Miller International,Apparel - Mid Layer,192584638714,89.95,,Teal,M,Women’s 1/4 Zip Pullover
3698,W-MIN-MAK9924001-TEA-TEA-XXL,5ada14da-9bff-44a1-803f-f263c1fb9313,Y,MAK9924001 TEA,MAK9924001,TEA,Cinch,Miller International,Apparel - Mid Layer,192584638745,89.95,,Teal,XXL,Women’s 1/4 Zip Pullover
3699,W-MIN-MAK9924001-TEA-TEA-L,45dcb342-62ef-49d2-b0fb-866dc23634df,Y,MAK9924001 TEA,MAK9924001,TEA,Cinch,Miller International,Apparel - Mid Layer,192584638721,89.95,,Teal,L,Women’s 1/4 Zip Pullover
3706,W-MIN-MSW9164256-PUR-PUR-XS,f60808a0-4e19-44c7-acda-2d3ad4da58c1,Y,MSW9164256 PUR,MSW9164256,PUR,Cinch,Miller International,Apparel - Western Shirt,192584588019,59.95,,Purple,XS,Cinch Women's Purple Striped Long Sleeve Shirt
3707,W-MIN-MSW9165073-RED-RED-XS,43c9b287-7b27-419a-af6c-bb781dfe2ec1,Y,MSW9165073 RED,MSW9165073,RED,Cinch,Miller International,Apparel - Western Shirt,192584587654,58.95,,Red,XS,Cinch Women's Red Long Sleeve Shirt
3708,W-MIN-MSW9164253-BLK-BLA-XS,bf5da9ee-7910-4c44-9607-3916e9e513cc,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585735,69.95,,Black,XS,Cinch Ladies Black Button Down Long Sleeve Shirt
3710,W-MIN-MSW9164027-BLK-BLA-XS,9ed95a84-f9d6-47f0-a3d2-3839984b4b30,Y,MSW9164027 BLK,MSW9164027,BLK,Cinch,Miller International,Apparel - Western Shirt,192584059786,59.95,,Black,XS,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt
3718,W-CRU-CTW7501002-GRN-GRN-S,9ebfaa1e-b10c-41fc-8b28-ce4570d9338e,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584594539,65.95,,Green,S,Cruel Girl Women's Solid Green Long Sleeve Shirt
3721,W-MIN-MSW9164253-BLK-BLA-S,b07c2a99-bdad-45b2-8b47-b5a987f5cf9d,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585742,69.95,,Black,S,Cinch Ladies Black Button Down Long Sleeve Shirt
3724,W-MIN-MSW9165073-RED-RED-S,e6b65557-5a86-4be4-8da1-ad87d3f4f33f,Y,MSW9165073 RED,MSW9165073,RED,Cinch,Miller International,Apparel - Western Shirt,192584587661,58.95,,Red,S,Cinch Women's Red Long Sleeve Shirt
3727,W-MIN-MSW9164256-PUR-PUR-M,6624ace2-891a-4a20-9468-032889232d76,Y,MSW9164256 PUR,MSW9164256,PUR,Cinch,Miller International,Apparel - Western Shirt,192584588033,59.95,,Purple,M,Cinch Women's Purple Striped Long Sleeve Shirt
3729,W-CRU-CTW7501002-GRN-GRN-M,97ef8287-9285-4317-ad58-04edfe0a25ae,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584594546,65.95,,Green,M,Cruel Girl Women's Solid Green Long Sleeve Shirt
3734,W-MIN-MSW9163033-NAV-NAV-M-NA,aadbe031-bc74-41e8-b3c4-92ee02d2a148,Y,MSW9163033 NAV,MSW9163033,NAV,Cinch,Miller International,Apparel - Western Shirt,192584574036,64.95,,Navy,M,Women’s Arenaflex® Snap Front Western Shirt
3736,W-MIN-MSW9165073-Red-RED-M,356c77f0-7990-45f9-b95c-a5cd5a3b8576,Y,MSW9165073 Red,MSW9165073,Red,Cinch,Miller International,Apparel - Western Shirt,192584587678,58.95,,Red,M,Cinch Shirt
