source_pid,orphan_sku,ls_product_id,ls_uuid_found,style_number_raw,style_number_clean,embedded_color_code,brand,supplier,category,barcode,retail_price,supply_price,color,size,item_name,ls_deleted_at,ls_active,ls_family_id,ls_name
2480,A-MIN-MAK7906002-GRY-GRA-XXL,c80087e8-ba55-4c5c-b5b0-30cb3ebca2d9,Y,MAK7906002 GRY,MAK7906002,GRY,Cinch,Miller International,Apparel - Mid-Layer,192584451245,37.97,17.5,Gray,XXL,Cinch Quarter Zip Pullover,,Y,17627b86-b71c-4307-9b65-84672f2f661f,Cinch Quarter Zip Pullover (A-MIN-MAK7906002-GRY-GRA-XXL) [A-MIN-MAK7906002-GRY-
2481,W-MIN-MAK7898001-OLV-OLI-XXL,0fdde382-145b-487e-a68d-64592583c608,Y,MAK7898001 OLV,MAK7898001,OLV,Cinch,Miller International,Apparel - Hoodie,192584383201,37.97,,Olive,XXL,Cinch Sweatshirt,,Y,da8772aa-f992-4a7e-abe2-5559b5e323ef,Cinch Sweatshirt (W-MIN-MAK7898001-OLV-OLI-XXL)
2482,W-KAR-1009803000720BU-L-TEA-L,d0d39b17-3136-43f0-84ea-1d3896445ce1,Y,1009803000720BU L,1009803000720BU,L,Tin Haul,Karman Inc,Apparel - Hoodie,,37.97,,Teal,L,Tin Haul Graphic Hoodie,,Y,8afccddc-b42d-4f15-b00b-801d6272d52c,Tin Haul Graphic Hoodie (W-KAR-1009803000720BU-L-TEA-L)
2489,W-MIN-MAK9819004-LTB-LIG-XXL,b7c2d436-a366-4afc-beb6-bf06abecbcf8,Y,MAK9819004 LTB,MAK9819004,LTB,Cinch,Miller International,Apparel - Mid Layer,192584346633,37.97,,Lightblue,XXL,Cinch Polar Fleece,,Y,11810a3b-396b-40ea-86c0-048862207833,Cinch Polar Fleece (W-MIN-MAK9819004-LTB-LIG-XXL) [W-MIN-MAK9819004-LTB-LIG-XXL]
2490,W-CRU-CWK7464001-LTB-LIG-XXL,26bbbfd7-afaa-4837-b03a-4f88abf520d8,Y,CWK7464001 LTB,CWK7464001,LTB,Cruel Denim,Cruel Denim,Apparel - Hoodie,192584447262,37.97,,Lightblue,XXL,Hoodie Aztec Print,,Y,7cf513ee-2c8b-4ec3-ae64-3c5d0190cd6b,Hoodie Aztec Print (W-CRU-CWK7464001-LTB-LIG-XXL)
2494,W-CRU-CWK7468001-GRY-XL,ecf6acf5-0f1a-4292-a72d-6507c5ab79a4,Y,CWK7468001 GRY,CWK7468001,GRY,Cruel Denim,Cruel Denim,Apparel - Shirt,1925884462517,43.97,,,XL,LS Waffle Knit,,Y,6cec7b50-b495-41ce-aeee-a3478c1dbd63,LS Waffle Knit (W-CRU-CWK7468001-GRY-XL)
2506,W-CRU-CTK7508001-GRN-GRN-XS,09d7cbc2-2082-4650-92a0-f636df340a96,Y,CTK7508001 GRN,CTK7508001,GRN,Cruel Denim,Cruel Denim,Apparel - Tank,192584541168,34.95,,Green,XS,Rodeo American Tradition Graphic Tank,,Y,95e95af9-51d3-4650-aff9-5f6c0077e350,Rodeo American Tradition Graphic Tank (W-CRU-CTK7508001-GRN-GRN-XS) [W-CRU-CTK75
2507,W-CRU-CTK7508001-GRN-GRN-S,39bd6f01-fd07-4789-b73f-c9a296e9bb4b,Y,CTK7508001 GRN,CTK7508001,GRN,Cruel Denim,Cruel Denim,Apparel - Tank,192584541175,34.95,,Green,S,Rodeo American Tradition Graphic Tank,,Y,f637dc11-d4eb-4cde-9a69-20d35dc458d5,Rodeo American Tradition Graphic Tank (W-CRU-CTK7508001-GRN-GRN-S) [W-CRU-CTK750
2508,W-CRU-CTK7508001-GRN-GRN-L,de61c61c-b719-4b2d-8de9-7a295a636d8a,Y,CTK7508001 GRN,CTK7508001,GRN,Cruel Denim,Cruel Denim,Apparel - Tank,192584541199,34.95,,Green,L,Rodeo American Tradition Graphic Tank,,Y,3c1fa89d-2f2e-44b9-81d2-ea3801448efc,Rodeo American Tradition Graphic Tank (W-CRU-CTK7508001-GRN-GRN-L) [W-CRU-CTK750
2518,W-CRU-CTK7508002-LTB-LIG-XL,a802d0ff-aa4a-4c2a-b561-91c28024aadd,Y,CTK7508002 LTB,CTK7508002,LTB,Cruel Denim,Cruel Denim,Apparel - Tank,192584565669,39.95,,Light Blue,XL,Cowboy Country Graphic Tank,,Y,76e7911c-c133-4031-a1b5-424febb6d434,Cowboy Country Graphic Tank (W-CRU-CTK7508002-LTB-LIG-XL) [W-CRU-CTK7508002-LTB-
2525,A-GEN-L70-Chap-BLA-M,39058ba3-0c8c-4703-b5cc-d9d7fb732e04,Y,L70 Chap,L70,Chap,,Generic Supplier,Chaps,,50.00,,Black,M,Valencia Leather Chaps,,Y,c24a23a2-3c33-483f-9f72-c99792e60fdc,Valencia Leather Chaps (A-GEN-L70-Chap-BLA-M)
2569,K-SMB-3032-Y-BLA-3.5-NA,dfa5fe49-7389-46de-b5c0-f6d2bb034470,Y,3032 Y,3032,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840955014222,63.95,,Black,3.5,Denver,,Y,d5dae425-da98-4ef5-b606-f53b199ca712,Denver (K-SMB-3032-Y-BLA-3.5-NA)
2590,K-SMB-3880-C-V-13-NA,d1771d09-99fd-488a-b6c9-3e8c1b227274,Y,3880 C,3880,C,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045170,73.95,,Vintage Brown w/ Stars and Stripes,13,Smoky Mountain Boots,,Y,bea32ac7-7962-4314-a907-a907e1f048ba,Smoky Mountain Boots (K-SMB-3880-C-V-13-NA) [K-SMB-3880-C-V-13-NA]
2597,K-SMB-3880-Y-V-4-NA,d1040cea-7346-4924-a551-8c302ba1570b,Y,3880 Y,3880,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045255,79.95,,Vintage Brown w/ Stars and Stripes,4,Stars and Stripes,,Y,38ce9cd5-7b2b-43c5-a43c-791d86110086,Stars and Stripes (K-SMB-3880-Y-V-4-NA) [K-SMB-3880-Y-V-4-NA]
2606,K-SMB-3306-Y-BV-4.5-NA,86aa4eef-2e84-4e14-ba0f-42bea2bfc1e0,Y,3306 Y,3306,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,196120012433,79.95,,Brown Distress/Vintage Charcoal,4.5,Chloe,,Y,938b7a34-1612-47f7-9036-c23d44834502,Chloe (K-SMB-3306-Y-BV-4.5-NA) [K-SMB-3306-Y-BV-4.5-NA]
2610,K-SMB-3880-Y-V-4.5-NA,32b61242-e768-4d99-a776-86563f41a0db,Y,3880 Y,3880,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045262,79.95,,Vintage Brown w/ Stars and Stripes,4.5,Stars and Stripes,,Y,181d623b-2aa5-40aa-ad7a-a05158e1f8c7,Stars and Stripes (K-SMB-3880-Y-V-4.5-NA) [K-SMB-3880-Y-V-4.5-NA]
2670,K-SMB-3880-Y-V-6-NA,5ca9c6ef-5b9c-44d1-bddd-e0a9bbb7b988,Y,3880 Y,3880,Y,Smoky Mountain,Smoky Mountain Boots,Footwear - Boots,840995045293,79.95,,Vintage Brown w/ Stars and Stripes,6,Stars and Stripes,,Y,51758410-320f-40a3-955e-d60914f0c96e,Stars and Stripes (K-SMB-3880-Y-V-6-NA) [K-SMB-3880-Y-V-6-NA]
2700,A-VFX-3005960-3.75-lbs,06168a2d-c1fd-4f99-9c98-3cebeca22265,Y,3005960,3005960,,Vita Flex,Vita Flex,Supplement - Joint Formula,758900059603,89.95,,,3.75 lbs,Equinyl Combo - Joint Formula,,Y,cbcd22c4-09f0-4c3a-9ee8-c3abb311026c,Equinyl Combo - Joint Formula (A-VFX-3005960-3.75-lbs)
2704,A-FAR-791738114526-1-QT,953931f8-d260-419d-8db2-58fba535b0d7,Y,791738114526,791738114526,,Pyranha,Farnam Companies,Equine - Insect Repellent,791738114526,32.95,,,1 QT,Pyranha Wipe N' Spray,,Y,705be3ed-235e-4abb-aa3c-19a22ca34da4,Pyranha Wipe N' Spray (A-FAR-791738114526-1-QT) [A-FAR-791738114526-1-QT]
2705,A-FAR-100551186-1-QT,afa83855-d16f-4de6-b2d9-7470d5546be6,Y,100551186,100551186,,Farnam,Farnam Companies,Fly Spray,086621023284,10.95,,,1 QT,Bronco Equine Fly Spray,,Y,4009b9d6-9fb5-4f14-93b0-e7719bc43527,Bronco Equine Fly Spray (A-FAR-100551186-1-QT)
2736,A-OST-76913-606-T-Blade,1a401fdb-f0b1-4a56-8c94-2fb338836420,Y,76913-606,76913-606,,Oster,Oster Professional,Clipper,,12.95,,,T Blade,Oster Accessory Blade Set,,Y,06a3cd84-96aa-4914-8284-63640f9230b0,Oster Accessory Blade Set (A-OST-76913-606-T-Blade)
2762,A-OST-78913-246-1/100-to-3/3-.25MM-2.4MM,8c160201-01da-463a-abab-034bfe7c520b,Y,78913-246,78913-246,,Oster,Oster Professional,Clipper,034264405554,14.95,,,1/100 to 3/3 .25MM-2.4MM,Oster Cryotech Blade,,Y,4580e1c8-7e5b-4d97-a821-6ed4280a7fe4,Oster Cryotech Blade (A-OST-78913-246-1/100-to-3/3-.25MM-2.4MM)
2763,A-GEN-1-#1069,c3f640d6-6fab-4abe-8993-0b784dcf5ffc,N,1 #1069,1,#1069,,Generic Supplier,Clipper,,19.95,,,,Detachable Blade Set,,,,
2764,A-JTI-58-2451-2-0-BLA-1-lb,230a454a-67d5-48b4-9533-5b2c1182d0d6,Y,58-2451-2-0,58-2451-2-0,,Tough 1,JT International,Horse Stuff,,12.95,,Black,1 lb,Great Grips Black Rosin Bag,,Y,9b36201b-88e2-4e27-a894-8895b4ddd3fd,Great Grips Black Rosin Bag (A-JTI-58-2451-2-0-BLA-1-lb)
2782,A-FAR-37443-1-LB,a88eda8e-6e79-4fb6-be85-a7af38130939,Y,37443,37443,,PreStrike,Farnam Companies,Pest Control,041535374402,12.95,,,1 LB,PreStrike Mosquito Larvicide,,Y,b389eab3-67fe-4512-a735-acafdc4ef440,PreStrike Mosquito Larvicide (A-FAR-37443-1-LB)
2784,A-GEN-869050000107-3-LB,4343cab1-f7b8-469c-b20d-0861fd90acae,Y,869050000107,869050000107,,Dimples,Generic Supplier,Horse Feed,869050000107,19.97,,,3 LB,Dimples Horse Treats,,Y,9081add7-d7a5-44c5-a8fe-4056085aba0e,Dimples Horse Treats (A-GEN-869050000107-3-LB)
2785,A-RVP-NDC-54943-825-32-1-QT,2ac01842-da7c-4f42-bd94-e8999e569c04,Y,NDC 54943-825-32,NDC,54943-825-32,Racehorse Veterinary Products,Racehorse Vet Products,Horse Care,086621160019,9.95,,,1 QT,Povidone-Iodine Solution 10%,,Y,6f872157-e126-40a6-a79c-3eeb5b3d589b,Povidone-Iodine Solution 10% (A-RVP-NDC-54943-825-32-1-QT)
2795,A-MFW-01084-BLA-3-Hats,69c1f88f-232c-4dd6-8794-34fa4d400484,Y,01084,01084,,Twister,M&F Western Products LLC,Home - Decor,701340786035,43.95,,Black,3 Hats,Twister Metal Hat Rack,,Y,5c193a75-14cf-4d89-9699-561fe0882ebf,Twister Metal Hat Rack (A-MFW-01084-BLA-3-Hats)
2796,A-MFW-1082-BLA-3-Hats,4aa01076-57eb-4019-af87-ec031836e285,Y,1082,1082,,Twister,M&F Western Products LLC,Decor,701340786011,43.95,,Black,3 Hats,Metal 3 Tier Hat Rack,,Y,1976d5bb-4979-4a41-9ada-5ea663a93b9a,Metal 3 Tier Hat Rack (A-MFW-1082-BLA-3-Hats)
2797,A-MFW-01060-BLA-3-Hats,876578c7-0c2c-41af-81ab-0546fd339e7d,Y,01060,01060,,Twister,M&F Western Products LLC,Decor,701340272163,43.95,,Black,3 Hats,Arrow Hat Rack,,Y,5e4b47bf-ae9c-40d7-b681-536fe2811275,Arrow Hat Rack (A-MFW-01060-BLA-3-Hats)
2831,A-JMA-368-BK-BLA-800-ct,c1765e12-181d-4787-bc3a-6145848de5fa,Y,368-BK,368-BK,,Jacks MFG,"Jacks Manufacturing, Inc.",,840539019940,5.95,,Black,800 ct,Braiding Bands,,Y,f356caa1-4412-4992-b4a9-d526dd8902ac,Braiding Bands (A-JMA-368-BK-BLA-800-ct) [A-JMA-368-BK-BLA-800-ct]
2832,A-JMA-368-GY-GRA-800-ct,031f5341-609a-4148-9aa9-1313c8ff8b5f,Y,368-GY,368-GY,,Jacks MFG,"Jacks Manufacturing, Inc.",Grooming,840539019971,5.95,,Gray,800 ct,Braiding Bands,,Y,c5a3e3b6-0c4e-4c09-95e2-088db599837b,Braiding Bands (A-JMA-368-GY-GRA-800-ct)
2873,M-BHS-TL-3022-13-D,1d9bedbb-27d0-49e7-bd52-26ea41f036f4,Y,TL 3022,TL,3022,Tony Lama,BHSH (BH Shoe Holdings),Footwear - Boots,745515017012,117.97,,,13,Tony Lama Boots TL 3022,,Y,d918f306-2af7-47cf-930f-4215b85e0233,Tony Lama Boots TL 3022 (M-BHS-TL-3022-13-D)
2882,M-BHS-SE-471-10.5-EE,f53dae2d-2798-4642-b8f0-64b2e35caa61,Y,SE 471,SE,471,Justin,BHSH (BH Shoe Holdings),Footwear - Boots,731871432163,97.97,,,10.5,Justin SE 471,,Y,dc0a7775-bbf7-45a8-baf7-64af06ab3068,Justin SE 471 (M-BHS-SE-471-10.5-EE)
2891,M-BHS-TL-3028-11-D,6cec99b7-e236-4655-933a-918ed65f9f74,Y,TL 3028,TL,3028,Tony Lama,BHSH (BH Shoe Holdings),Footwear - Boots,745515697887,156.97,,,11,Tony Lama TL 3028,,Y,3228e9ba-7cd1-46fb-97a4-cd0fa4710932,Tony Lama TL 3028 (M-BHS-TL-3028-11-D)
2920,M-BHS-XT-5104-11.5-EE,4cd17f17-6e91-4899-a2e6-41b4619c19f0,Y,XT 5104,XT,5104,Tony Lama,BHSH (BH Shoe Holdings),Footwear - Boots,,194.97,,,11.5,Tony Lama XT 5104,,Y,1b1610e3-5cb8-449b-b20c-deb1db17cac7,Tony Lama XT 5104 (M-BHS-XT-5104-11.5-EE)
2923,M-DPC-DP-3875-16-D,3006e142-d45a-40a6-a6f9-ebcf374eb0bc,N,DP 3875,DP,3875,Dan Post,Dan Post,Footwear - Boots,679145186025,269.97,,,16,Dan Post DP 3875,,,,
2932,M-BHS-PH5047-NA-9-D-NA,0e6a8028-1766-421c-a496-c22270e7f244,Y,PH5047,PH5047,,H & H,BHSH (BH Shoe Holdings),,,198.95,,NA,9 D,Civil Dusk Men's Western Boots,,Y,55606ad6-ce04-42e8-a734-b84e407a49e3,Civil Dusk Men's Western Boots (M-BHS-PH5047-NA-9-D-NA)
2933,M-BHS-PH5046-NA-9-D-NA,ff060acf-8a21-4073-9a0c-fcbb4cba9ea2,Y,PH5046,PH5046,,H & H,BHSH (BH Shoe Holdings),,,198.95,,NA,9 D,"Civil Dusk Men's 11"" Roper",,Y,b757f919-0f78-463f-a900-81193a1d3bd8,"Civil Dusk Men's 11"" Roper (M-BHS-PH5046-NA-9-D-NA)"
2944,M-KAR-020-0904-3313-TA-11.5-EE,e92dfd53-fc08-4da1-9601-c8c0e7bb8cdf,Y,020-0904-3313 TA,020-0904-3313,TA,Roper,Karman Inc,Footwear - Boots,196070419122,134.95,,,11.5,Roper 020-0904-3313 TA,,Y,9df2348d-3cf9-447d-a249-c435e22e6dcc,Roper 020-0904-3313 TA (M-KAR-020-0904-3313-TA-11.5-EE)
2958,M-BHS-PH-5046-13-D,36f73659-2fb0-4d18-9b5e-9ec3c6cc8637,Y,PH 5046,PH,5046,H & H,BHSH (BH Shoe Holdings),Footwear - Boots,,198.95,,,13,H & H PH5046,,Y,b06bf082-7c2c-4735-bc0e-a7e367b97dc2,H & H PH5046 (M-BHS-PH-5046-13-D)
2964,M-BHS-BR-7177-15-D,97d04e24-f0f0-47c9-a716-fe8d2208b55a,N,BR 7177,BR,7177,Justin,BHSH (BH Shoe Holdings),Footwear - Boots,731871258268,75.00,,,15,Justin BR7177,,,,
2971,M-BHS-PH5046-NA-7.5-D-NA,9773db37-e210-4121-b2b5-4312bd8d3e8d,Y,PH5046,PH5046,,H & H,BHSH (BH Shoe Holdings),,,198.95,,NA,7.5 D,"Civil Dusk Men's 11"" Roper",,Y,7e00d256-0cfe-49a1-905b-bbf3ef5ff41b,"Civil Dusk Men's 11"" Roper (M-BHS-PH5046-NA-7.5-D-NA)"
2978,M-BHS-DH-4158-8.5-D,0ee2c016-324e-4c6c-83d5-b2cad2b7c1e4,Y,DH 4158,DH,4158,H & H,BHSH (BH Shoe Holdings),Footwear - Boots,,227.95,,,8.5,H & H DH4158,,Y,cc14ced4-c121-47ee-b05d-be3e95161075,H & H DH4158 (M-BHS-DH-4158-8.5-D)
2988,M-BHS-DH-4159-10.5-D,dc1665b8-47b0-4bda-b430-6b49690f06c1,Y,DH 4159,DH,4159,H & H,BHSH (BH Shoe Holdings),,,216.95,,,10.5 D,H&H DH4159,,Y,3504c2be-8fea-4b34-b28b-73fc18325a65,H&H DH4159 (M-BHS-DH-4159-10.5-D)
2993,M-BHS-PH-5047-12-D,21f7b7d9-8ce9-404b-94be-d6a841357cd3,Y,PH 5047,PH,5047,H & H,BHSH (BH Shoe Holdings),,,198.95,,,12 D,H & H PH5047,,Y,3fb5f96f-4ab9-443a-89dd-5611053baf04,H & H PH5047 (M-BHS-PH-5047-12-D)
3001,M-BHS-DH-4655-14-EE,d9288a42-e363-4a07-9e84-a595a4530b18,Y,DH 4655,DH,4655,H & H,BHSH (BH Shoe Holdings),Footwear - Boots,,257.95,,,14,H & H DH4655,,Y,f0308ca7-1c73-42fc-ac70-fc46231f6ea4,H & H DH4655 (M-BHS-DH-4655-14-EE)
3061,W-KAR-14-021-0007-1533-BR-6-NA,d2f786bc-f0e7-4126-97bd-624197753c26,Y,14-021-0007-1533 BR,14-021-0007-1533,BR,Tin Haul,Karman Inc,Footwear - Boots,196070720167,449.95,,,6,Tin Haul 14-021-0007-1533 BR,,Y,dddd2986-bbf1-44ce-8e6d-27371f2c4b6e,Tin Haul 14-021-0007-1533 BR (W-KAR-14-021-0007-1533-BR-6-NA)
3064,W-KAR-14-021-0007-1611-BR-6-NA,b794b3dc-0938-4e0d-a973-bfc1104e8ec5,Y,14-021-0007-1611 BR,14-021-0007-1611,BR,Tin Haul,Karman Inc,Footwear - Boots,196070583656,370.95,,,6,Tin Haul 14-021-0007-1611 BR,,Y,cde3b16f-58fa-4446-bebf-6ef48d1ac5c8,Tin Haul 14-021-0007-1611 BR (W-KAR-14-021-0007-1611-BR-6-NA)
3070,W-BHS-LN-2340-8-B,5b11e99d-b3a5-4ef3-8aa2-c9208f74185e,Y,LN 2340,LN,2340,Justin,BHSH (BH Shoe Holdings),Footwear - Boots,,229.95,,,8,Justin LN2340,,Y,c0afbb71-ce26-4e95-8d30-658ac5788de1,Justin LN2340 (W-BHS-LN-2340-8-B)
3110,W-KAR-14-021-0007-1447-BL-6-NA,f9c1dfdd-bdab-4e17-adbb-6a193cc21c9a,Y,14-021-0007-1447 BL,14-021-0007-1447,BL,Tin Haul,Karman Inc,Footwear - Boots,052356012305,237.97,,,6,Tin Haul,,Y,3a44fd7a-aa2d-464b-aef9-7a6807400eed,Tin Haul (W-KAR-14-021-0007-1447-BL-6-NA)
3122,W-KAR-14-021-0077-1404-MU-6.5-NA,46b70a29-deac-4bbb-b0fd-23f8d5400d12,Y,14-021-0077-1404 MU,14-021-0077-1404,MU,Tin Haul,Karman Inc,Footwear - Boots,884426466363,150.00,,,6.5,Tin Haul,,Y,584961f5-4bcf-4a4d-8478-d0a81079f6ca,Tin Haul (W-KAR-14-021-0077-1404-MU-6.5-NA)
3132,W-KAR-14-021-0006-1453-WH-9-NA,64e90ed4-4ed1-43aa-8920-4de081793ec8,Y,14-021-0006-1453 WH,14-021-0006-1453,WH,Tin Haul,Karman Inc,Footwear - Boots,,190.97,,,9,Tin Haul 14-021-0006-1453 WH,,Y,026ce9e5-fede-4f14-a8f3-1062bfc6dac4,Tin Haul 14-021-0006-1453 WH (W-KAR-14-021-0006-1453-WH-9-NA)
3133,W-BHS-DH-7030-9.5-M,da79ceb4-849e-4a0e-b387-2e85b3a9add4,Y,DH 7030,DH,7030,H & H,BHSH (BH Shoe Holdings),,,139.97,,,9.5 M,H & H DH7030,,Y,67d72ced-4f89-403c-9226-76f42a9f201f,H & H DH7030 (W-BHS-DH-7030-9.5-M)
3231,K-KAR-14-119-0077-0905-BL-4-NA,836f9bbd-52c2-4d12-85ad-078992f9cecb,Y,14-119-0077-0905 BL,14-119-0077-0905,BL,Tin Haul,Karman Inc,Footwear - Boots,196070491432,139.97,,,4,Tin Haul 14-119-0077-0905 BL,,Y,26342de7-8020-4660-9845-e95a0a46355a,Tin Haul 14-119-0077-0905 BL (K-KAR-14-119-0077-0905-BL-4-NA)
3450,M-KAR-3-02-378-2110-BU-S,9a101552-11bd-4c40-a009-6dd089c993d3,Y,3-02-378-2110 BU,3-02-378-2110,BU,Roper,Karman Inc,Apparel - Western Shirt,196070546552,45.97,,,S,Roper Western Shirt,,Y,e31647ab-c15b-4f1e-894b-b1bc9fbf9720,Roper Western Shirt (M-KAR-3-02-378-2110-BU-S)
3462,W-KON-1009PWZMS-18W-x-30,afd15f00-92f6-4879-8988-92c7fec1186b,Y,1009PWZMS,1009PWZMS,,Wrangler,Kontoor Brands,Apparel - Jeans,191057546389,78.95,,,18W x 30,Wrangler Retro Mae Jeans,,Y,74fab479-a18c-4ab8-b5f9-6087d75e7792,Wrangler Retro Mae Jeans (W-KON-1009PWZMS-18W-x-30)
3464,M-KAR-1-02-101-3009-MU-PLA-M,d7d0224e-e916-4866-8705-73ad906ee7f0,Y,1-02-101-3009 MU,1-02-101-3009,MU,Roper,Karman Inc,Apparel - Western Shirt,196070538304,34.97,,Plaid,M,Roper Plaid Western Shirt,,Y,1a03d2b5-d50b-4c4f-bb91-c985ea103414,Roper Plaid Western Shirt (M-KAR-1-02-101-3009-MU-PLA-M)
3477,W-RHE-11-054-0214-0807-BU-14-L,f1c49bde-eccf-408a-91b0-fda37cb837de,Y,11-054-0214-0807 BU,11-054-0214-0807,BU,Stetson,"HATCO (RHE Hatco, Inc.)",Apparel - Jeans,884426496872,84.95,,,14,Stetson No 214 Ladies City Trouser,,Y,99d45b07-bab5-4e69-b9cd-b4cc1685af78,Stetson No 214 Ladies City Trouser (W-RHE-11-054-0214-0807-BU-14-L)
3537,W-RHE-As-Is---Broken-Zipper-ANT-L,805277fa-5207-4d62-83cb-b2e966be0655,Y,As Is - Broken Zipper,As,Is,Royal Highness Equestrian,Royal Highness Equestrian,Apparel - Show Vest,,29.97,,Antique Black,L,Antique Black Show Vest,,Y,c6869baa-0e64-470c-a6c6-d2daa9e36aef,Antique Black Show Vest (W-RHE-As-Is---Broken-Zipper-ANT-L)
3579,W-CRU-CB76953001-IND-IND-29/7-R,8bd99651-f0e7-4cf8-8e2b-7f85b3d6f7fa,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646122,129.95,,IND,29/7,MILA Cruel Denim Moderate Rise Trouser,,Y,85cdc725-949d-4ce0-abcc-4b341b4ae406,MILA Cruel Denim Moderate Rise Trouser (W-CRU-CB76953001-IND-IND-29/7-R) [W-CRU-
3619,W-CRU-CB76953001-IND-IND-28/5-R,50a98f96-c099-4a60-8aba-04f011129f6a,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646115,129.95,,IND,28/5,MILA Cruel Denim Moderate Rise Trouser,,Y,8ee32279-608c-489c-90d9-5d6b625cf842,MILA Cruel Denim Moderate Rise Trouser (W-CRU-CB76953001-IND-IND-28/5-R) [W-CRU-
3659,W-CRU-CB76953001-IND-IND-25/0-S,cec07473-cc34-42fd-b142-663090a518e2,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646207,129.95,,IND,25/0,MILA Cruel Denim Moderate Rise Trouser,,Y,427bd38a-106e-47e5-ae95-fbfdf3d6ce65,MILA Cruel Denim Moderate Rise Trouser (W-CRU-CB76953001-IND-IND-25/0-S) [W-CRU-
3666,W-CRU-CB76953001-IND-IND-24-00-XLong-XL,5cc20ca1-5cd8-4f9e-809b-d9f093d0cb9c,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584645958,129.95,,IND,24-00 XLong,MILA Cruel Denim Moderate Rise Trouser,,Y,6093720b-2150-4fff-8204-71d5fc6a1183,MILA Cruel Denim Moderate Rise Trouser (W-CRU-CB76953001-IND-IND-24-00-XLong-XL)
3667,W-CRU-CB76953001-IND-IND-24/00-R,56dae01d-3bde-485e-8676-36c38a3bb853,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646078,129.95,,IND,24/00,MILA Cruel Denim Moderate Rise Trouser,,Y,4dc5375a-72d7-4d99-a9d5-b1675395d964,MILA Cruel Denim Moderate Rise Trouser (W-CRU-CB76953001-IND-IND-24/00-R) [W-CRU
3668,W-CRU-CB76953001-IND-IND-25/0-R,2f16acdc-5030-4b3d-a968-1047d1679698,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646085,129.95,,IND,25/0,MILA Cruel Denim Moderate Rise Trouser,,Y,cac6a7e0-f446-41fe-ae1f-9cedd8a380ab,MILA Cruel Denim Moderate Rise Trouser (W-CRU-CB76953001-IND-IND-25/0-R) [W-CRU-
3669,W-CRU-CB76953001-IND-IND-24/00-L,9f7a4cef-ced8-4d81-a556-3bc48a37fc56,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646870,129.95,,IND,24/00,MILA Cruel Denim Moderate Rise Trouser,,Y,d479eac8-1259-48f0-8ff2-cd5131b257df,MILA Cruel Denim Moderate Rise Trouser (W-CRU-CB76953001-IND-IND-24/00-L) [W-CRU
3697,W-MIN-MAK9924001-TEA-TEA-M,ea51efbb-da7f-4212-b73f-6f1d1b9182d6,Y,MAK9924001 TEA,MAK9924001,TEA,Cinch,Miller International,Apparel - Mid Layer,192584638714,89.95,,Teal,M,Women’s 1/4 Zip Pullover,,Y,20e838fe-1663-430e-889d-b5c1169303f6,Women’s 1/4 Zip Pullover (W-MIN-MAK9924001-TEA-TEA-M) [W-MIN-MAK9924001-TEA-TEA-
3698,W-MIN-MAK9924001-TEA-TEA-XXL,c4d21193-c1c3-4787-95ab-8c039afa00b2,Y,MAK9924001 TEA,MAK9924001,TEA,Cinch,Miller International,Apparel - Mid Layer,192584638745,89.95,,Teal,XXL,Women’s 1/4 Zip Pullover,,Y,fc6c9472-e7ef-4f5e-81d5-ea35279a9b77,Women’s 1/4 Zip Pullover (W-MIN-MAK9924001-TEA-TEA-XXL) [W-MIN-MAK9924001-TEA-TE
3699,W-MIN-MAK9924001-TEA-TEA-L,d8d4d684-d76f-485a-929e-88815848f98d,Y,MAK9924001 TEA,MAK9924001,TEA,Cinch,Miller International,Apparel - Mid Layer,192584638721,89.95,,Teal,L,Women’s 1/4 Zip Pullover,,Y,eaee457a-d204-4944-9d6d-6783a655f77e,Women’s 1/4 Zip Pullover (W-MIN-MAK9924001-TEA-TEA-L) [W-MIN-MAK9924001-TEA-TEA-
3706,W-MIN-MSW9164256-PUR-PUR-XS,138a17cc-04a6-43b3-9d3f-7129f8fd5fb7,Y,MSW9164256 PUR,MSW9164256,PUR,Cinch,Miller International,Apparel - Western Shirt,192584588019,59.95,,Purple,XS,Cinch Women's Purple Striped Long Sleeve Shirt,,Y,736e6f1b-e66b-4578-af9e-4694c9242b07,Cinch Women's Purple Striped Long Sleeve Shirt (W-MIN-MSW9164256-PUR-PUR-XS) [W-
